url,about,tags,category,score,date
https://cowa.ai/,A vivid website in the style of northern lights to represent the company's high-tech approach & nature-friendly operations.,"['animated', 'scroll', 'WebGL']",other,6.88,Special Kudos 2022 Jan 25
https://imotion-factory.com,The Full-Service Agency for Video- Production and Film Production,"['scroll', 'video/sound', 'WebGL']",other,8.03,Website Of The Day 2022 Feb 7
https://shareyour.christmas/,"This Christmas, choose your place and have a few words help you create a message that won't be just a greeting!","['animated', 'colorful', 'WebGL']",web design/dev,7.83,Special Kudos 2022 Jan 21
https://monopo.vn/,"monopo Saigon is a creative studio working across creative direction, brand experiences, motion design, CGI & film production. ","['colorful', 'one page', 'WebGL']",agency,8.01,Website Of The Day 2022 Feb 20
https://www.alecbabala.com/,"Portfolio of Alec Babala, a UX designer specializing in interfaces, visuals, and writing.","['colorful', 'minimal', 'WebGL']",web design/dev,7.83,Special Kudos 2022 Jan 17
http://rload.es/gosupply/,"Development, Ux/Ui design & interactive design for a technology company focused on Risk Management and Supply Chain.","['animated', 'minimal', 'WebGL']",other,6.90,Special Kudos 2022 Jan 17
https://aboutluca.com/,Luca is a digital designer and developer from Italy passionated about creating memorable experiences.,"['animated', 'liquid', 'WebGL']",web design/dev,8.13,Website Of The Day 2022 Feb 1
https://mazlumkusne.ch,"Mazlum Küsne is a street photographer based in Fribourg Switzerland, immerse yourself in his projects.","['animated', 'photographic', 'WebGL']",photography,6.86,Special Kudos 2022 Jan 8
http://inspirux.com/,Inspirux is a UK-based firm that takes pride in serving its clients by providing them services (design & development).,"['animated', 'parallax', 'WebGL']",agency,7.28,Special Kudos 2022 Jan 6
https://www.thenext.gallery/,The Next Gallery is an immersive digital experience that showcases a selection of creatives and talents.,"['VR', 'WebGL']",community,7.10,Special Kudos 2022 Jan 5
http://aximediasoft.com,Website for a mobile development company,"['animated', 'flat design', 'WebGL']",agency,7.43,Special Kudos 2021 Dec 31
https://interweaveagency.com/,An alloy of innovative strategy consultants and creative makers that provides solutions and delivers people-centric experiences.,"['animated', 'typographic', 'WebGL']",agency,8.03,Website Of The Day 2022 Feb 17
https://en.masksafe.ru,Complex system integration in the field of informational security,"['animated', 'parallax', 'WebGL']",services,7.20,Special Kudos 2021 Dec 28
https://www.prime-x.co.jp/recruit/2023/,Prime Cross's 2023 recruitment site for new graduates. PrimeCross is a digital marketing company in housing and living.,"['animated', 'photographic', 'WebGL']",agency,7.04,Special Kudos 2021 Dec 25
https://iad-lab.ch/,The IAD Lab is a bi-yearly event for interaction designers and forward thinkers.,"['animated', 'scroll', 'WebGL']",education,7.85,Special Kudos 2021 Dec 25
https://estral.it/en,Custom-shaped aluminum extruded profiles since 1974.,"['animated', 'SVG', 'WebGL']",products,8.14,Website Of The Day 2022 Jan 14
https://lampa.film/ ,The LAMPA is a charity cinema project aimed at developing social video content and promoting volunteerism in the world.,"['animated', 'liquid', 'WebGL']",entertainment,8.04,Website Of The Day 2022 Feb 19
https://www.im-c.com/game/cybercrimetime/en/,"Cyber Crime Time is a fun, immersive learning experience. Take on the hacker role and learn about the most frequent cyber-attacks.","['colorful', 'responsive', 'WebGL']",education,8.67,Website Of The Day 2022 Jan 22
https://www.flyhyer.com,Smart solutions for all your charter requirements.,"['animated', 'minimal', 'WebGL']",travel,8.50,Website Of The Day 2022 Jan 23
https://dojacode.com/,An interactive music video introducing Doja Cat's fans to creative coding.,"['video/sound', 'WebGL']",education,8.72,Website Of The Day 2021 Dec 31
https://locca.ru/,E-commerce Coffee shop from Russia with a delicious photoshoot,"['animated', 'eCommerce', 'WebGL']",food/drink,8.14,Website Of The Day 2022 Jan 28
https://updata.one/,Updata One is a business intelligence community with a common goal to provide more certainty within the data-driven world.,"['animated', 'fullscreen', 'WebGL']",services,8.50,Website Of The Day 2022 Jan 12
https://msqxr.at/wp-content/themes/msqtemplate/msq_showroom/index.html,This digital twin of our office integrates the abundance of WebGL use cases into a single app.,"['animated', 'colorful', 'WebGL']",other,6.93,Special Kudos 2021 Dec 14
https://lngstudios.com/,"LNG Studios is an architectural rendering and 3D visualization studio based in Vancouver, San Francisco + Toronto.","['animated', 'parallax', 'WebGL']",agency,7.80,Special Kudos 2021 Dec 13
https://www.blueyard.com,BlueYard backs founders building the interconnected elements that can become the fabric of our future.,"['animated', 'fullscreen', 'WebGL']",services,8.40,Website Of The Day 2021 Dec 29
https://www.doretdeplatineshop.com/fr-fr/,Virtual flagship store for the Reebok x JUL collection.,"['eCommerce', 'video/sound', 'WebGL']",fashion,7.11,Special Kudos 2021 Dec 11
https://henriheymans.com,"Henri Heymans, Freelance front-end web developer 2021 portfolio","['animated', 'scroll', 'WebGL']",web design/dev,8.82,Website Of The Day 2022 Jan 7
https://gamesforest.club/,The GamesForest.Club is a platform which supports and displays the climate protection activities of the Games- and Creative industries to invest in carbon absorption via planting and protecting forests.,"['animated', 'illustrated', 'WebGL']",community,8.43,Website Of The Day 2022 Jan 8
https://config.mowee.com/,"With the new Brez Configurator you can choose equipment, models, colors, addons & more. Play & configure yours!","['responsive', 'SVG', 'WebGL']",products,8.02,Special Kudos 2021 Dec 23
https://datagrid.co.jp/,"This is the corporate site of DATAGRID Inc., a leading company in AI-based synthetic data generation. ","['animated', 'scroll', 'WebGL']",web design/dev,8.75,Website Of The Day 2022 Jan 4
https://lamalama.nl/,Lama Lama is a creative digital agency. We deliver digital solutions for companies with a conscience and brands with a heart. ,"['scroll', 'SVG', 'WebGL']",agency,8.46,Website Of The Day 2022 Jan 5
https://museum.xbox.com/,"To celebrate Xbox's 20th anniversary, we created an immersive microverse featuring six explorable 3D environments.","['minimal', 'WebGL']",entertainment,9.09,Website Of The Day 2021 Dec 17
https://skolkovoforbusiness.ru/en/features/#home,Live. Work. Play. Learn. Skolkovo business district is the place where companies find the right balance.,"['animated', 'WebGL']",real estate,8.97,Website Of The Day 2021 Dec 21
https://yune.nl,Video & Content Marketing Agency in Amsterdam,"['animated', 'photographic', 'WebGL']",agency,8.57,Website Of The Day 2021 Dec 24
https://www.techeters.com/,Bold & clear landing page for Techeters Media.  It's a marketing and creative agency that offers technology clients marketing solu,"['animated', 'colorful', 'WebGL']",agency,8.10,Website Of The Day 2021 Dec 18
https://advanced.team/,Advanced Team is a design boutique capable of harmoniously integrating modern technology into the aesthetics of classic design.,"['animated', 'scroll', 'WebGL']",agency,8.91,Website Of The Day 2021 Dec 10
https://admireamaze.debijenkorf.nl/,"A branded commerce experience in collaboration with Dogstudio in which a bee takes you on an adventure through a magical forest.
","['eCommerce', 'illustrated', 'WebGL']",fashion,9.13,Website Of The Day 2021 Dec 9 / WOTM Dec
https://russo-creation.github.io/my.portfolio/,My portfolio with immersive 3D real-time animated scenes based on cyberpunk future.,"['animated', 'one page', 'WebGL']",web design/dev,8.71,Website Of The Day 2021 Dec 8
https://www.curateentertainment.com/,Curate Entertainment is a group of high-quality wedding DJs and entertainers based in Florida.,"['animated', 'parallax', 'WebGL']",entertainment,7.43,Special Kudos 2021 Nov 24
https://loeildutunnel-stg.culturenouveaumetro.fr/,200km of 3D funnel to know more about the largest transport project in Europe.,"['animated', 'WebGL']",art,7.63,Special Kudos 2021 Nov 24
https://thekenyamap.com/,The 3D map of Kenya is the entrance to this immersive digital experience made specifically for kids in primary school.,"['colorful', 'fullscreen', 'WebGL']",education,7.69,Special Kudos 2021 Nov 23
https://g-estate.co.jp/,"G-estate is a real estate company in Japan. By using particle animation, it shows their technology and a rich visual experience.","['animated', 'scroll', 'WebGL']",real estate,7.92,Special Kudos 2021 Nov 23
http://www.riotxarcane.com,"A celebration to launch Riot's first animated series Arcane, bringing together all its products into a WebGL narrative experience","['fullscreen', 'responsive', 'WebGL']",entertainment,6.89,Special Kudos 2021 Nov 23
https://tramedico.nl/en,Tramedico's website is a digital experience that uses an interactive 3D abstract to tell their story and support their branding.,"['animated', 'parallax', 'WebGL']",other,6.89,Special Kudos 2021 Nov 23
https://www.orano.group/goforclimate/en,An interactive race to fight against global warming: Let yourself deep dive into 6 majors electric energies.,"['fullscreen', 'illustrated', 'WebGL']",education,8.28,Website Of The Day 2021 Nov 29
https://www.theseawebreathe.com,"Dala's bleeding-edge AI search tool automates extracting knowledge from
across your organisation.","['animated', 'one page', 'WebGL']",products,8.00,Website Of The Day 2021 Dec 4
https://collectiveenergy.ca/,An interactive platform in order to promote Quebecer's dreams for consumer energy in Quebec,"['colorful', 'minimal', 'WebGL']",community,7.97,Special Kudos 2021 Nov 17
https://foodcomplianceinternational.com/,An inspiring and lively yet highly functional and content-rich website for a legal company.,"['animated', 'parallax', 'WebGL']",services,8.50,Website Of The Day 2021 Dec 2
https://vividand.co/,Vivid+Co is a full-service agency and strategic advisor partnering with visionaries to solve their toughest challenges. ,"['animated', 'typographic', 'WebGL']",agency,8.13,Website Of The Day 2021 Nov 28
https://ohzi.io,"We are a passionate, tightly-knit team of designers and developers dedicated to building spectacular, interactive web experiences.","['responsive', 'scroll', 'WebGL']",web design/dev,7.26,Special Kudos 2021 Nov 13
https://kirifuda.co.jp,kirifuda inc. is a creative company based in Tokyo. This is our new website for PC.,"['animated', 'typographic', 'WebGL']",web design/dev,8.04,Website Of The Day 2021 Nov 27
https://www.mauistudios.co.nz/,Maui Studios Aotearoa is a creative agency sitting on a solid foundation of creative disciplines and sustainable business practice.,"['colorful', 'photographic', 'WebGL']",agency,7.80,Special Kudos 2021 Nov 9
https://www.haritos.co/,"Personal portfolio of the independent Creative Director & Designer, Constantinos Haritos.","['minimal', 'typographic', 'WebGL']",web design/dev,8.36,Website Of The Day 2021 Nov 24
https://distinkt.bg/,"d:istinkt is an award-winning integrated communications and experience agency located in Sofia, Bulgaria.","['animated', 'parallax', 'WebGL']",agency,8.60,Website Of The Day 2021 Nov 19
https://hack3r.hr,HACK3R - 3D Beer landing page. HACK3R Black & White hat beers are products of collaboration between Varionica & IT company Combis.,"['animated', 'one page', 'WebGL']",food/drink,6.86,Special Kudos 2021 Nov 8
https://popcorn-syfy.com/,Exploring SciFi Culture with the PopCorn SyFy Challenge. 42 references of Movies and TV Series to find!,"['animated', 'illustrated', 'WebGL']",entertainment,8.75,Website Of The Day 2021 Nov 12
https://pavilion.thefutureinmind.ca/,Take part of the Expo Dubai 2020 and open the doors of the Canada's pavilion with an interactive experience.,"['animated', 'scroll', 'WebGL']",entertainment,8.21,Website Of The Day 2021 Nov 15
https://www.menatcode.it/,"Hi, we are men at code and this is our digital ecosystem. Our mission? Helping Italian Excellences to express their full potential","['animated', 'scroll', 'WebGL']",agency,8.17,Website Of The Day 2021 Nov 13
https://vogue-talents-sept2021.monogrid.io/en/,"For Vogue Italia, we've created a digital platform where the user can discover photogrammetry dresses and immersive contents.
","['animated', 'scroll', 'WebGL']",fashion,7.86,Special Kudos 2021 Nov 7
https://ppkmaksimikha.ru,The site of the Industrial and Food Cluster 'Maksimikha' with an interactive map. The entire cluster is implemented in 3D.,"['animated', 'responsive', 'WebGL']",services,7.39,Special Kudos 2021 Oct 28
https://www.theseawebreathe.com,"Dive into 3 immersive underwater journeys and discover why a healthy ocean means a healthy planet.
","['animated', 'video/sound', 'WebGL']",education,9.44,Website Of The Day 2021 Nov 10 / WOTM Nov
https://shapefarm.net/,"Shapefarm is an independant game developer based in Tokyo, Japan.","['animated', 'video/sound', 'WebGL']",entertainment,8.34,Website Of The Day 2021 Nov 5
